row_index,requestId,processId,Month_Str,TAT_Days,TAT_Bucket,Hold_Count,onHoldReasonDescription,Hold_Days
4081,REQ7EHZD1PV6LWW,PRCW4FNZK83,2025-08,,,1.0,Unknown,61.5
4082,REQFTK58HIX93EH,PRCK6Q0Q13I,2025-06,,,1.0,Missing documents customer to provide,0.7083333333333334
4084,REQGJ6VW7JL8H1F,PRCBDTT3VQH,2025-11,,,1.0,Missing documents customer to provide,30.25
4087,REQRD8Q1F5SWKLY,PRCPBR9FF4O,2025-01,,,1.0,Missing documents customer to provide,60.708333333333336
4089,REQPCCIJLSVHCL6,PRCU82P00G3,2025-12,3.3333333333333335,1-4 days,1.0,Missing documents customer to provide,0.375
4091,REQ46MFF6TAVD8G,PRCTLR7CQ2C,2025-02,,,2.0,Underwriting questions review needed,91.875
4091,REQ46MFF6TAVD8G,PRCTLR7CQ2C,2025-02,,,2.0,Underwriting questions review needed,30.458333333333332
4093,REQNOVRT0ZS6FCN,PRCNR0HOGDS,2025-10,,,2.0,Unknown,2.0
4093,REQNOVRT0ZS6FCN,PRCNR0HOGDS,2025-10,,,2.0,Unknown,2.5416666666666665
4094,REQXYZSRKS4RT41,PRCRSXKMCLZ,2025-11,,,2.0,Customer request waiting response,2.0
4094,REQXYZSRKS4RT41,PRCRSXKMCLZ,2025-11,,,2.0,Customer request waiting response,0.5
4095,REQTI2PIEJ968GY,PRCQLL89E16,2025-07,,,1.0,Unknown,2.0833333333333335
4096,REQUN0IMWTW368K,PRCYZXLW33F,2025-12,,,1.0,Customer request waiting response,0.5833333333333334
4097,REQQ9P995OP982F,PRCS8J4EG7L,2025-11,,,1.0,Payment pending confirm receipt,0.041666666666666664
4101,REQFUZIES7IDA98,PRC5GDJ5FWS,2025-04,4.833333333333333,5-7 days,1.0,Unknown,2.2083333333333335
4109,REQTMXWYZM09KH6,PRCQ90ZQ0CB,2025-07,,,1.0,Payment pending confirm receipt,1.5833333333333333
4112,REQ5VGDIRKTQ5Z1,PRCUJKCD6CE,2025-08,,,1.0,Missing documents customer to provide,60.958333333333336
4116,REQE7JOE9FGEJPQ,PRCHFVRWJTQ,2025-12,,,1.0,Underwriting questions review needed,1.0416666666666667
4119,REQKOLSVE7EIEWX,PRC7F3BJP3I,2025-09,,,1.0,Underwriting questions review needed,2.375
4120,REQQYYAT7FXFR0N,PRCW45PCX1O,2025-05,,,1.0,Customer request waiting response,0.20833333333333334
4123,REQ404DY0SJJ488,PRC5XCKO86I,2025-10,,,1.0,System issue retry later,1.9166666666666667
4126,REQ2TCZY1WVIZVI,PRCWNBETH5P,2025-05,,,1.0,System issue retry later,90.66666666666667
4127,REQ86VERPAC33AF,PRCKPM224AA,2025-06,,,1.0,Payment pending confirm receipt,0.125
4128,REQIR1P2DQX9VNS,PRC7EX9J714,2025-11,,,1.0,Missing documents customer to provide,0.08333333333333333
4129,REQETIKD88K3E1N,PRC6IXVHL2D,2025-12,0.9583333333333334,1-4 days,3.0,Customer request waiting response,2.8333333333333335
4129,REQETIKD88K3E1N,PRC6IXVHL2D,2025-12,0.9583333333333334,1-4 days,3.0,Customer request waiting response,1.2083333333333333
4129,REQETIKD88K3E1N,PRC6IXVHL2D,2025-12,0.9583333333333334,1-4 days,3.0,Customer request waiting response,1.625
4130,REQ4FBB0L53OP4C,PRC4HLIPR5P,2025-09,,,1.0,Unknown,30.958333333333332
4135,REQ3885KJJX689D,PRCTAGUTSI6,2025-12,2.6666666666666665,1-4 days,1.0,Missing documents customer to provide,2.125
4136,REQJDRBI27XZ054,PRCKYX7WCY3,2025-04,,,1.0,Payment pending confirm receipt,1.7083333333333333
4138,REQ4LAQ7PRL6FLG,PRCTC69AJXT,2025-03,,,1.0,Customer request waiting response,0.041666666666666664
4139,REQK52SZQRRRZBJ,PRCRFW3TAD4,2025-01,,,1.0,Customer request waiting response,1.625
4140,REQSWIZFR3CT3P2,PRCFRXOSXPC,2025-11,,,2.0,System issue retry later,89.875
4140,REQSWIZFR3CT3P2,PRCFRXOSXPC,2025-11,,,2.0,System issue retry later,60.291666666666664
4142,REQDE9GQI38DQM3,PRCLGJ489FV,2025-05,6.5,5-7 days,1.0,System issue retry later,31.333333333333332
4143,REQJO6896W745BZ,PRCU0N4U86S,2025-12,,,3.0,Customer request waiting response,31.125
4143,REQJO6896W745BZ,PRCU0N4U86S,2025-12,,,3.0,Customer request waiting response,30.625
4143,REQJO6896W745BZ,PRCU0N4U86S,2025-12,,,3.0,Customer request waiting response,30.333333333333332
4144,REQECDR0ZB9OHCJ,PRCHR9R0OPD,2025-07,,,1.0,System issue retry later,2.5
4150,REQJ6Z9QXWO077C,PRCP42L7PE0,2025-07,,,2.0,System issue retry later,61.208333333333336
4150,REQJ6Z9QXWO077C,PRCP42L7PE0,2025-07,,,2.0,System issue retry later,0.4166666666666667
4156,REQB49U6B7Q3T9H,PRCH33IG4XT,2025-04,,,1.0,Missing documents customer to provide,2.5416666666666665
4160,REQ5D9G4XYSJS2E,PRCR7A3K5ON,2025-04,7.291666666666667,7+ days,1.0,Underwriting questions review needed,91.83333333333333
4164,REQZ3H0ULETTEYK,PRCNOSBF4UP,2025-06,,,1.0,System issue retry later,0.25
4165,REQT82DCNMYXY70,PRCYL0F3V85,2025-05,,,1.0,Payment pending confirm receipt,0.9166666666666666
4166,REQIUYMMGQV30Z7,PRC45DX2XL4,2025-04,,,1.0,System issue retry later,31.166666666666668
4168,REQZ2KD73T1EELM,PRCYTH6WXDR,2025-03,,,1.0,Customer request waiting response,1.5
4172,REQ0WVL7BJ5AUG6,PRC4K7K5EIV,2025-01,4.583333333333333,5-7 days,1.0,System issue retry later,88.95833333333333
4175,REQXQ93I1QN9XUU,PRC9772RNNC,2025-05,8.166666666666666,7+ days,1.0,Missing documents customer to provide,0.4583333333333333
4178,REQP29RL770UZCY,PRCABLHQHZZ,2025-04,,,2.0,Missing documents customer to provide,1.875
4180,REQ6ID6OB71SDZT,PRCO0K8RZY1,2025-01,,,1.0,Customer request waiting response,1.25
4183,REQZVUKTH39OT96,PRCYTK8596P,2025-03,,,1.0,System issue retry later,0.375
4187,REQTKMS8NDLJCGJ,PRC05C8QN8P,2025-06,,,2.0,Payment pending confirm receipt,1.0416666666666667
4187,REQTKMS8NDLJCGJ,PRC05C8QN8P,2025-06,,,2.0,Payment pending confirm receipt,2.0833333333333335
4189,REQE5GNINVCFK4W,PRCDWN52Z5O,2025-09,1.375,1-4 days,1.0,Payment pending confirm receipt,30.041666666666668
4190,REQ7MPB9V6DZ657,PRCWKNDC2YS,2025-06,,,1.0,Missing documents customer to provide,1.4583333333333333
4191,REQ0AVTKISACD6B,PRC4BLMQOMK,2025-06,,,1.0,Unknown,2.875
4194,REQCW9DFM33CK07,PRCSXVUDGBP,2025-04,,,1.0,Underwriting questions review needed,0.3333333333333333
4195,REQVNB2JXSG5RRR,PRC8POGG2WF,2025-08,,,1.0,Underwriting questions review needed,1.25
4197,REQUYSLFEKEQW2S,PRC5E3JOHD7,2025-01,,,1.0,Missing documents customer to provide,2.0
4198,REQNZACNTYCEUMG,PRCV33SMPRH,2025-05,,,3.0,System issue retry later,1.25
4198,REQNZACNTYCEUMG,PRCV33SMPRH,2025-05,,,3.0,System issue retry later,1.375
4198,REQNZACNTYCEUMG,PRCV33SMPRH,2025-05,,,3.0,System issue retry later,0.5
4199,REQ8TDIYYXBKUHD,PRC3LOCA33B,2025-08,,,1.0,Unknown,0.16666666666666666
4202,REQF4L1QGU3CYUM,PRC3MRO2ETH,2025-08,11.458333333333334,7+ days,1.0,Unknown,2.375
4209,REQ0K9NAOMC6QOC,PRCCJFPYIRW,2025-05,,,2.0,Unknown,1.7916666666666667
4209,REQ0K9NAOMC6QOC,PRCCJFPYIRW,2025-05,,,2.0,Unknown,1.0833333333333333
4213,REQ16OF4QZWFAHX,PRCYV9W1BQO,2025-09,,,1.0,Payment pending confirm receipt,1.7916666666666667
4216,REQV9RSXQF6GXSG,PRC5X13MSPJ,2025-03,,,1.0,Customer request waiting response,2.7083333333333335
4223,REQJR1FLZLS515Y,PRCO1T55J77,2025-12,2.6666666666666665,1-4 days,3.0,System issue retry later,0.16666666666666666
4223,REQJR1FLZLS515Y,PRCO1T55J77,2025-12,2.6666666666666665,1-4 days,3.0,System issue retry later,1.125
4223,REQJR1FLZLS515Y,PRCO1T55J77,2025-12,2.6666666666666665,1-4 days,3.0,System issue retry later,2.7916666666666665
4226,REQ1ONUKZF1US7D,PRCQAIKSWTY,2025-08,3.9583333333333335,1-4 days,1.0,Underwriting questions review needed,1.7916666666666667
4228,REQBK8WWAA8FC4U,PRCFOVY3YYC,2025-07,9.541666666666666,7+ days,3.0,System issue retry later,1.5
4228,REQBK8WWAA8FC4U,PRCFOVY3YYC,2025-07,9.541666666666666,7+ days,3.0,System issue retry later,1.4583333333333333
4232,REQIHXEUJOCSAK2,PRCQUOB2S6P,2025-01,2.5833333333333335,1-4 days,1.0,Customer request waiting response,59.333333333333336
4235,REQCG1H6XJPS5KF,PRCCJS5UK6Y,2025-09,2.375,1-4 days,1.0,Missing documents customer to provide,0.7083333333333334
4237,REQ4LRTSQU1TOW5,PRCYRC9B3WG,2025-12,,,1.0,Underwriting questions review needed,2.7916666666666665
4247,REQ6YVJ7J2G9RAA,PRCSALTV61S,2025-02,,,1.0,Unknown,2.0833333333333335
4251,REQZUNRYHFG9V20,PRCKYRKZ0SA,2025-09,,,1.0,Payment pending confirm receipt,0.25
4252,REQ78TLYBCYOOW4,PRCG0PPWH5W,2025-05,,,1.0,Unknown,0.375
4255,REQOOPGG9J5MWAE,PRCUUKTZY26,2025-07,,,1.0,Payment pending confirm receipt,59.208333333333336
4260,REQMR4UHDZR4EHR,PRCWA9SXCGT,2025-03,9.25,7+ days,1.0,Customer request waiting response,0.4583333333333333
4266,REQDSWLIHXSB829,PRCR3UASFWU,2025-08,,,3.0,System issue retry later,1.5
4266,REQDSWLIHXSB829,PRCR3UASFWU,2025-08,,,3.0,System issue retry later,2.7916666666666665
4266,REQDSWLIHXSB829,PRCR3UASFWU,2025-08,,,3.0,System issue retry later,2.625
4271,REQBA7GN6YNQBXT,PRCL8YP2PHC,2025-08,,,1.0,Missing documents customer to provide,1.0833333333333333
4272,REQ5SODDBYH94D6,PRCVUFXS30D,2025-06,,,1.0,Missing documents customer to provide,0.08333333333333333
4273,REQW7OSPXC55UUP,PRC5G2SNAK1,2025-04,,,1.0,System issue retry later,61.625
4274,REQPG0MQC4YBI2O,PRCSBH2XU30,2025-08,4.5,5-7 days,1.0,Missing documents customer to provide,1.5833333333333333
4275,REQA9FQ1MLUCCZE,PRC5N4JD286,2025-12,,,1.0,Payment pending confirm receipt,62.125
4276,REQ8GTB1LSU9U1D,PRCGEHBMUYC,2025-10,,,1.0,Missing documents customer to provide,2.9583333333333335
4278,REQSUH1DOK98KQI,PRC2AFST1PB,2025-10,,,1.0,Underwriting questions review needed,1.0416666666666667
4284,REQ1HQGLYOIDXAP,PRCG370GIOR,2025-04,2.7083333333333335,1-4 days,2.0,Unknown,1.7083333333333333
4284,REQ1HQGLYOIDXAP,PRCG370GIOR,2025-04,2.7083333333333335,1-4 days,2.0,Unknown,1.9583333333333333
4287,REQI5MDT82S7ZUQ,PRCHZO9X30F,2025-07,,,1.0,System issue retry later,0.4583333333333333
4291,REQLTG3I8LMFVE8,PRCN93QM03B,2025-02,2.875,1-4 days,1.0,System issue retry later,29.958333333333332
4295,REQUHFOBBFGDMFL,PRCD5HBP3WY,2025-12,,,2.0,Unknown,92.0
4295,REQUHFOBBFGDMFL,PRCD5HBP3WY,2025-12,,,2.0,Unknown,30.625
4296,REQ4CCFXFX3X5QO,PRCLNE3TFAN,2025-08,,,1.0,Payment pending confirm receipt,2.0416666666666665
4297,REQPHRG2HRUQMOE,PRCY4D7SBUR,2025-10,,,1.0,Customer request waiting response,1.8333333333333333
4304,REQP0E2XQ4FPV14,PRCTE7R7A4N,2025-07,,,1.0,Underwriting questions review needed,30.291666666666668
4307,REQKDBBBTUZCCDA,PRCGOPZ61PQ,2025-10,,,1.0,Missing documents customer to provide,61.541666666666664
4308,REQVE5BJ7G4ZMJL,PRCS7M2HUYA,2025-03,,,2.0,Missing documents customer to provide,89.83333333333333
4308,REQVE5BJ7G4ZMJL,PRCS7M2HUYA,2025-03,,,2.0,Missing documents customer to provide,61.166666666666664
4311,REQ37I4KENB7RTL,PRCIXC67NOZ,2025-08,,,1.0,Underwriting questions review needed,90.75
4312,REQL48W1XQRFVR1,PRCPBSMXI26,2025-03,,,2.0,System issue retry later,1.5416666666666667
4312,REQL48W1XQRFVR1,PRCPBSMXI26,2025-03,,,2.0,System issue retry later,0.25
4313,REQK7RDI5NDC5V2,PRCN8GILBVB,2025-07,5.416666666666667,5-7 days,1.0,Unknown,1.375
4317,REQ1SLN7JW5BD0L,PRCXZZ0W28V,2025-02,,,1.0,Unknown,0.9166666666666666
4323,REQ9TGRPSFBEJGJ,PRCIF1XL08V,2025-12,2.375,1-4 days,1.0,Missing documents customer to provide,91.16666666666667
4326,REQKMX6HE8CZO2A,PRCQ08WOOD0,2025-08,,,1.0,Customer request waiting response,90.91666666666667
4327,REQSMVGX7EKAGWR,PRCJQVB3G1N,2025-12,3.0,1-4 days,1.0,Unknown,2.7083333333333335
4329,REQY95UF3VCY922,PRCB586FQ6X,2025-08,2.7916666666666665,1-4 days,1.0,Missing documents customer to provide,0.08333333333333333
4331,REQ9GUQK2SLJT8R,PRCC10JF4HK,2025-12,0.7916666666666666,1-4 days,1.0,Underwriting questions review needed,0.375
4334,REQQLY7WFQH95DS,PRCXGD3H82N,2025-05,,,1.0,Missing documents customer to provide,1.125
4340,REQ2CP9ACFGI9U1,PRCTW3CGTF2,2025-12,4.666666666666667,5-7 days,2.0,System issue retry later,2.25
4340,REQ2CP9ACFGI9U1,PRCTW3CGTF2,2025-12,4.666666666666667,5-7 days,2.0,System issue retry later,2.3333333333333335
4341,REQL2YQKMDY3TKP,PRCGN541GI0,2025-12,1.75,1-4 days,1.0,Missing documents customer to provide,29.75
4343,REQPWIR5O8QP023,PRC9RA75KT2,2025-04,,,2.0,Missing documents customer to provide,1.7916666666666667
4344,REQV71BV89SSAGY,PRCKZKB4WUN,2025-09,,,1.0,Payment pending confirm receipt,91.45833333333333
4346,REQVMWJC74AKJYD,PRCMIVYD5XD,2025-02,,,1.0,Unknown,60.291666666666664
4347,REQY3M923163K4P,PRCU8DYOBM1,2025-10,1.3333333333333333,1-4 days,2.0,System issue retry later,1.8333333333333333
4347,REQY3M923163K4P,PRCU8DYOBM1,2025-10,1.3333333333333333,1-4 days,2.0,System issue retry later,1.7083333333333333
4348,REQ2S7PSXW1UBK1,PRCBVRA1E81,2025-04,3.625,1-4 days,1.0,Unknown,0.20833333333333334
4351,REQWYOTJ3MHLFJG,PRC3X0IKJX6,2025-08,,,1.0,Underwriting questions review needed,1.6666666666666667
4354,REQNKQQLAU8QG7M,PRCHQ69UJHV,2025-09,2.625,1-4 days,1.0,Customer request waiting response,0.9166666666666666
4355,REQVVLZ5DS70Z5D,PRC152J00O4,2025-11,,,1.0,Missing documents customer to provide,1.9583333333333333
4358,REQ3VQNF7C8YCJ9,PRCYETARNM1,2025-11,,,1.0,Payment pending confirm receipt,31.375
4360,REQZ8K82386UL9G,PRC8XQLGXHF,2025-05,,,1.0,System issue retry later,1.125
4361,REQJHCPX3XN7B5J,PRCS6CIJI2W,2025-07,,,1.0,Missing documents customer to provide,0.7916666666666666
4363,REQ2RJ5USQJ5MQV,PRCO48S1VX2,2025-05,2.0833333333333335,1-4 days,1.0,Unknown,0.5833333333333334
4366,REQ1IASABV9KNMT,PRCX00PM5IO,2025-04,,,3.0,Customer request waiting response,1.0833333333333333
4366,REQ1IASABV9KNMT,PRCX00PM5IO,2025-04,,,3.0,Customer request waiting response,0.125
4367,REQEA92K3H1N7A2,PRCOFQ16C80,2025-06,,,1.0,Underwriting questions review needed,30.458333333333332
4368,REQYHCEPTOL5YL7,PRCD54MGJ6W,2025-11,5.791666666666667,5-7 days,1.0,Customer request waiting response,1.4166666666666667
4371,REQLI7PY1NUSOV3,PRCCZ4Y1E39,2025-07,,,1.0,Unknown,1.5416666666666667
4376,REQI8PA40NQOK9U,PRCZENA74XF,2025-12,,,1.0,Unknown,31.125
4378,REQ6G4J130MTJAZ,PRCKNJA9TM7,2025-12,8.541666666666666,7+ days,1.0,Payment pending confirm receipt,2.0416666666666665
4379,REQFEJB5TFOUCPS,PRCIBE3ZX1F,2025-08,,,1.0,Underwriting questions review needed,1.9166666666666667
4386,REQI9MI5SJCO6O4,PRCLZ8HO9A1,2025-04,,,1.0,Payment pending confirm receipt,1.25
4387,REQ9RK95L39X6WN,PRCHSCTBBY7,2025-07,,,2.0,System issue retry later,0.5
4387,REQ9RK95L39X6WN,PRCHSCTBBY7,2025-07,,,2.0,System issue retry later,2.5833333333333335
4388,REQYEVCFOBHYO55,PRC8LQN46G0,2025-07,5.875,5-7 days,1.0,Underwriting questions review needed,60.75
4389,REQLESZUTNYUQEC,PRCX913UXH0,2025-07,,,1.0,Underwriting questions review needed,0.75
4394,REQ21BTDEQ0WPZT,PRC21P3XH45,2025-06,,,1.0,Payment pending confirm receipt,2.4166666666666665
4395,REQUPWIG9A7J4DG,PRCRHSADG65,2025-01,8.375,7+ days,2.0,Customer request waiting response,0.041666666666666664
4395,REQUPWIG9A7J4DG,PRCRHSADG65,2025-01,8.375,7+ days,2.0,Customer request waiting response,60.625
4396,REQZQZFRMZFCINQ,PRCYMR0QZ07,2025-04,,,1.0,Missing documents customer to provide,1.375
4399,REQJ9A1NDK577NL,PRC02I3SE3A,2025-08,,,1.0,System issue retry later,3.0
4403,REQNQ2D5EZZ2IEM,PRC81JLDO9S,2025-12,,,1.0,Missing documents customer to provide,0.7916666666666666
4406,REQPY6B0U719VEZ,PRC3Y7VEKDC,2025-04,7.5,7+ days,1.0,Payment pending confirm receipt,0.20833333333333334
4407,REQTWRE6SD4A1HF,PRC8CVWX37Z,2025-12,,,1.0,Customer request waiting response,31.083333333333332
4410,REQK868UXR7YXJK,PRCPYPN0I5W,2025-05,,,1.0,Unknown,30.958333333333332
4416,REQ41DAC55H1TNQ,PRCUQ90Y903,2025-07,,,1.0,Customer request waiting response,2.625
4420,REQDPTOL407J0EO,PRC9EOV5KL7,2025-04,,,1.0,Payment pending confirm receipt,27.458333333333332
4425,REQI9DN3D1KDS8U,PRCCKZ0I94X,2025-11,,,1.0,Underwriting questions review needed,60.541666666666664
4426,REQJ7AANGDZP4JR,PRCFXSIXR0M,2025-01,5.25,5-7 days,1.0,Unknown,61.958333333333336
4427,REQQLHIQUZU9AB4,PRCIGPL6SZ5,2025-09,9.041666666666666,7+ days,1.0,Underwriting questions review needed,60.875
4428,REQ7LJRYAI6L6FV,PRCB3JSAC6R,2025-10,,,3.0,Payment pending confirm receipt,0.20833333333333334
4428,REQ7LJRYAI6L6FV,PRCB3JSAC6R,2025-10,,,3.0,Payment pending confirm receipt,30.875
4429,REQ6CN73NG3M8QI,PRCZ22P6EVG,2025-01,,,3.0,Customer request waiting response,30.875
4429,REQ6CN73NG3M8QI,PRCZ22P6EVG,2025-01,,,3.0,Customer request waiting response,29.958333333333332
4429,REQ6CN73NG3M8QI,PRCZ22P6EVG,2025-01,,,3.0,Customer request waiting response,30.625
4433,REQAGJNMZJZH3WW,PRC77NN69CB,2025-06,13.958333333333334,7+ days,1.0,Missing documents customer to provide,1.625
4436,REQXD3CS53C9W26,PRCK8BHTMPJ,2025-08,,,1.0,Missing documents customer to provide,60.625
4438,REQZWT2L57VVIVZ,PRCA9YNHFOT,2025-01,,,3.0,Unknown,0.5
4438,REQZWT2L57VVIVZ,PRCA9YNHFOT,2025-01,,,3.0,Unknown,88.54166666666667
4444,REQG8RZCD07WUVO,PRC4B9G3G52,2025-07,,,2.0,Unknown,1.4583333333333333
4444,REQG8RZCD07WUVO,PRC4B9G3G52,2025-07,,,2.0,Unknown,1.2083333333333333
4447,REQTKLWGCDUX7AD,PRC3KHK509R,2025-03,4.125,5-7 days,1.0,Underwriting questions review needed,2.75
4451,REQCHRDPIEWQU80,PRCLKAFQV6E,2025-04,,,1.0,System issue retry later,0.75
4452,REQVXEXUVARF7JI,PRCJY0UQC1U,2025-06,,,1.0,Payment pending confirm receipt,0.125
4453,REQYNDTSFFOZZ3A,PRC2UNCXAIZ,2025-02,,,1.0,Customer request waiting response,90.08333333333333
4457,REQF3SWS35D5BJY,PRCKHYNMM8N,2025-01,3.1666666666666665,1-4 days,3.0,Underwriting questions review needed,30.416666666666668
4457,REQF3SWS35D5BJY,PRCKHYNMM8N,2025-01,3.1666666666666665,1-4 days,3.0,Underwriting questions review needed,0.4583333333333333
4457,REQF3SWS35D5BJY,PRCKHYNMM8N,2025-01,3.1666666666666665,1-4 days,3.0,Underwriting questions review needed,2.625
4459,REQK1QEFA5AUGPC,PRCC1N5W4WZ,2025-09,,,1.0,Underwriting questions review needed,3.0
4464,REQQKSVLGN4EV0J,PRCCMFBCR1Z,2025-01,3.0,1-4 days,1.0,Underwriting questions review needed,1.75
4474,REQ90AEW2MDA0XS,PRCMDC6M35O,2025-11,2.5,1-4 days,1.0,Customer request waiting response,1.4166666666666667
4481,REQ6KYRU04NP93X,PRCDC4QKTVO,2025-12,4.583333333333333,5-7 days,1.0,Underwriting questions review needed,31.958333333333332
4482,REQ19W07T6TRWCB,PRCATGJ43YE,2025-04,,,1.0,Unknown,60.916666666666664
4485,REQDSWJBZ9XFZK5,PRCCCK90GOO,2025-03,,,3.0,Missing documents customer to provide,1.7916666666666667
4485,REQDSWJBZ9XFZK5,PRCCCK90GOO,2025-03,,,3.0,Missing documents customer to provide,0.5833333333333334
4485,REQDSWJBZ9XFZK5,PRCCCK90GOO,2025-03,,,3.0,Missing documents customer to provide,0.2916666666666667
4486,REQC95AZK9DEIZW,PRCZ8767ERQ,2025-01,,,1.0,Underwriting questions review needed,0.2916666666666667
4488,REQ26K7HA7QOUAZ,PRCPH1AAAGG,2025-12,,,1.0,System issue retry later,58.333333333333336
4491,REQB11JB1JEGKNS,PRC2AZDJ9T4,2025-12,,,3.0,Payment pending confirm receipt,0.2916666666666667
4491,REQB11JB1JEGKNS,PRC2AZDJ9T4,2025-12,,,3.0,Payment pending confirm receipt,1.0
4491,REQB11JB1JEGKNS,PRC2AZDJ9T4,2025-12,,,3.0,Payment pending confirm receipt,58.583333333333336
4494,REQELBEK6COCHQP,PRCFZOZXB1W,2025-05,9.791666666666666,7+ days,3.0,Unknown,1.4583333333333333
4494,REQELBEK6COCHQP,PRCFZOZXB1W,2025-05,9.791666666666666,7+ days,3.0,Unknown,0.375
4499,REQHSV10L27E9O9,PRCX8E6KVIU,2025-02,,,1.0,Unknown,29.583333333333332
4501,REQ33H98X2QFQBF,PRCXW6LNZ5K,2025-05,,,2.0,System issue retry later,2.2083333333333335
4501,REQ33H98X2QFQBF,PRCXW6LNZ5K,2025-05,,,2.0,System issue retry later,1.2916666666666667
4502,REQ83AKFEATRX0C,PRCF09KO7XP,2025-01,3.25,1-4 days,1.0,Missing documents customer to provide,30.791666666666668
4507,REQWRRHJ8YZ3J3M,PRCBUDMI936,2025-03,,,1.0,Underwriting questions review needed,1.25
4508,REQZGK20E8MPN0P,PRCKK821YQ5,2025-12,,,1.0,Unknown,1.5
4509,REQVOY3791QG1EE,PRCH14E9ZFU,2025-06,,,1.0,Unknown,2.0833333333333335
4510,REQ4KCNW9EXCYJ4,PRCP739G10I,2025-06,,,2.0,Customer request waiting response,0.25
4510,REQ4KCNW9EXCYJ4,PRCP739G10I,2025-06,,,2.0,Customer request waiting response,2.2916666666666665
4513,REQUMF69AMBMHHG,PRCHV2MJ0A9,2025-02,7.125,7+ days,1.0,System issue retry later,1.0833333333333333
4514,REQ2O2YKJPB7XKB,PRCH8H4W26K,2025-05,,,1.0,System issue retry later,0.875
4517,REQ36SL3WEDANFD,PRC6WTB6773,2025-09,,,1.0,Customer request waiting response,1.7916666666666667
4519,REQMMF1Q1OQTFEM,PRCOH7XF5PE,2025-12,,,3.0,Missing documents customer to provide,60.291666666666664
4519,REQMMF1Q1OQTFEM,PRCOH7XF5PE,2025-12,,,3.0,Missing documents customer to provide,1.9166666666666667
4519,REQMMF1Q1OQTFEM,PRCOH7XF5PE,2025-12,,,3.0,Missing documents customer to provide,2.1666666666666665
4522,REQ1V2TNYBPZ5BY,PRCUKR29GYS,2025-06,,,3.0,Payment pending confirm receipt,30.875
4522,REQ1V2TNYBPZ5BY,PRCUKR29GYS,2025-06,,,3.0,Payment pending confirm receipt,92.0
4522,REQ1V2TNYBPZ5BY,PRCUKR29GYS,2025-06,,,3.0,Payment pending confirm receipt,61.5
4523,REQ7JNIJFH5RYGJ,PRCUK4LP4WW,2025-03,,,1.0,Unknown,0.041666666666666664
4527,REQGWZ09OG4UO45,PRC32QC8OQC,2025-10,,,2.0,System issue retry later,0.4583333333333333
4528,REQ7G0A0EZTV7MV,PRCGFKDLMCZ,2025-06,,,1.0,Customer request waiting response,1.75
4530,REQTH35IET7QPUW,PRCPHIRGMLG,2025-12,4.291666666666667,5-7 days,1.0,Underwriting questions review needed,2.25
4531,REQI6JYKVMY0ALU,PRC8VPC8BFV,2025-04,,,1.0,Missing documents customer to provide,2.4166666666666665
4534,REQQN0JT24OPDUI,PRCSZ970L6V,2025-08,4.666666666666667,5-7 days,2.0,Payment pending confirm receipt,0.4166666666666667
4534,REQQN0JT24OPDUI,PRCSZ970L6V,2025-08,4.666666666666667,5-7 days,2.0,Payment pending confirm receipt,2.9166666666666665
4535,REQYXJ4RTKS7NYP,PRC2FMVSS57,2025-11,,,1.0,Missing documents customer to provide,59.208333333333336
4539,REQDD4SCA9D46TU,PRCHPVZDZRK,2025-02,,,3.0,Missing documents customer to provide,0.08333333333333333
4539,REQDD4SCA9D46TU,PRCHPVZDZRK,2025-02,,,3.0,Missing documents customer to provide,1.125
4539,REQDD4SCA9D46TU,PRCHPVZDZRK,2025-02,,,3.0,Missing documents customer to provide,89.75
4548,REQMIZMG51O7KGT,PRCJVXJP36O,2025-09,,,1.0,Payment pending confirm receipt,31.333333333333332
4555,REQXU4Q6UUPI7EK,PRCWCVRZ0ZP,2025-11,6.541666666666667,5-7 days,2.0,Missing documents customer to provide,2.5833333333333335
4555,REQXU4Q6UUPI7EK,PRCWCVRZ0ZP,2025-11,6.541666666666667,5-7 days,2.0,Missing documents customer to provide,0.20833333333333334
4557,REQMI8JM850KGAW,PRCFU2E0TJS,2025-03,,,2.0,Unknown,1.9583333333333333
4557,REQMI8JM850KGAW,PRCFU2E0TJS,2025-03,,,2.0,Unknown,2.9166666666666665
4558,REQ24FET8HL9Y0F,PRC16FODRUK,2025-05,,,3.0,Customer request waiting response,1.4166666666666667
4558,REQ24FET8HL9Y0F,PRC16FODRUK,2025-05,,,3.0,Customer request waiting response,0.25
4559,REQPLMSCYLUDNGG,PRCMUNQTP6P,2025-12,3.9166666666666665,1-4 days,1.0,Customer request waiting response,0.375
4566,REQEL4B9H10TU0Q,PRC5WFQBWHH,2025-02,,,1.0,Unknown,0.041666666666666664
4567,REQVZMPZ5NWRUYG,PRCCVMNQNBR,2025-04,,,1.0,Payment pending confirm receipt,31.375
4569,REQ8XP1P26JU08U,PRC10D88CY6,2025-04,,,2.0,Customer request waiting response,2.8333333333333335
4569,REQ8XP1P26JU08U,PRC10D88CY6,2025-04,,,2.0,Customer request waiting response,0.5
4570,REQFTJRU3Z4CJQC,PRCO2HK395Y,2025-10,,,1.0,Unknown,0.9166666666666666
4572,REQG6LZUGR6P9K1,PRCCXSROAI9,2025-01,,,1.0,Missing documents customer to provide,58.958333333333336
